Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
0.0367627,-0.0339668,0.998747,-0.375,0.203906,-0.205573,9646,2
0.039264,-0.0255321,0.998903,-0.351562,0.196875,-0.206667,9647,2
0.0377687,-0.021978,0.999045,-0.375,0.196875,-0.20576,9648,2
0.00591689,-0.0917193,0.995767,-0.351562,0.584263,-0.204476,9649,2
0.00679297,-0.0951397,0.995441,-0.375,0.584263,-0.204318,9650,2
0.00347691,-0.0772937,0.997002,-0.351562,0.571875,-0.205659,9651,2
0.00502391,-0.0881845,0.996092,-0.375,0.571875,-0.205559,9652,2
0.0222333,-0.172394,0.984777,0.31875,0.196875,-0.225278,9653,2
-0.00553842,-0.00645564,0.999964,0.31875,0.584263,-0.203947,9654,2
-0.00538528,-0.0104522,0.999931,0.3,0.584263,-0.204052,9655,2
-0.00539624,-0.000413941,0.999985,0.31875,0.571875,-0.203952,9656,2
-0.00550182,-0.000161177,0.999985,0.3,0.571875,-0.204054,9657,2
3.85579e-05,-0.0665758,0.997781,1.03385,0.203906,-0.206348,9658,2
7.76274e-05,-0.0688265,0.997629,1.00833,0.203906,-0.206346,9659,2
-3.04021e-05,-0.0569953,0.998374,1.03385,0.196875,-0.206787,9660,2
-6.99743e-06,-0.0588269,0.998268,1.00833,0.196875,-0.206787,9661,2
-0.00123113,-0.0082646,0.999965,1.03385,0.584263,-0.201477,9662,2
-0.00126739,-0.00863805,0.999962,1.00833,0.584263,-0.20151,9663,2
-0.00113846,-0.00698571,0.999975,1.03385,0.571875,-0.201574,9664,2
-0.00124738,-0.00697024,0.999975,1.00833,0.571875,-0.201604,9665,2
0.0440995,-0.193827,0.980044,-0.539062,0.0914062,-0.205368,9666,2
0.0422156,-0.194364,0.980021,-0.5625,0.0914062,-0.204337,9667,2
0.0422583,-0.207842,0.977249,-0.539062,0.084375,-0.206813,9668,2
0.0406667,-0.210997,0.97664,-0.5625,0.084375,-0.205813,9669,2
0.00774963,0.0414534,0.99911,-0.539062,0.386049,-0.201947,9670,2
0.00719879,0.0427363,0.99906,-0.5625,0.386049,-0.201773,9671,2
0.0087099,0.0464026,0.998885,-0.539062,0.373661,-0.201406,9672,2
0.00810839,0.0477275,0.998827,-0.5625,0.373661,-0.201208,9673,2
0.0223116,-0.108692,0.993825,0.16875,0.0914062,-0.236066,9674,2
0.0227791,-0.112477,0.993393,0.15,0.0914062,-0.235639,9675,2
0.0213588,-0.104803,0.994264,0.16875,0.084375,-0.236824,9676,2
0.0218103,-0.10837,0.993871,0.15,0.084375,-0.236417,9677,2
-0.000270987,-0.0103587,0.999946,0.16875,0.386049,-0.205173,9678,2
-0.000416528,-0.0100517,0.999949,0.15,0.386049,-0.205179,9679,2
0.000191184,-0.00803689,0.999968,0.16875,0.373661,-0.205285,9680,2
4.29147e-05,-0.00755621,0.999972,0.15,0.373661,-0.205283,9681,2
-0.00849143,-0.00708642,0.999939,0.829687,0.0914062,-0.209487,9682,2
-0.0130809,-0.00767936,0.999885,0.804167,0.0914062,-0.209763,9683,2
-0.00923616,-0.00633351,0.999937,0.829687,0.084375,-0.209535,9684,2
-0.0141443,-0.00689823,0.999876,0.804167,0.084375,-0.209813,9685,2
-0.00261286,-0.00229739,0.999994,0.829687,0.386049,-0.202158,9686,2
-0.00324251,-0.0032531,0.999989,0.804167,0.386049,-0.202235,9687,2
-0.00279678,0.00123187,0.999995,0.829687,0.373661,-0.202166,9688,2
-0.00350117,0.000420267,0.999994,0.804167,0.373661,-0.202246,9689,2
0.0476226,-0.155225,0.986731,-0.164062,0.0914062,-0.225952,9690,2
0.0501825,-0.158214,0.986129,-0.1875,0.084375,-0.225906,9691,2
0.0465055,-0.154415,0.986911,-0.164062,0.084375,-0.227059,9692,2
0.00498564,0.00636517,0.999967,-0.164062,0.386049,-0.204703,9693,2
0.00524124,0.00791322,0.999955,-0.1875,0.386049,-0.204582,9694,2
0.00608378,0.00935314,0.999938,-0.164062,0.373661,-0.204605,9695,2
0.00635247,0.011196,0.999917,-0.1875,0.373661,-0.20446,9696,2
-0.0604699,-0.0504388,0.996895,0.46875,0.0914062,-0.235762,9697,2
-0.0475692,-0.056521,0.997268,0.45,0.0914062,-0.236764,9698,2
-0.0599092,-0.0478056,0.997058,0.46875,0.084375,-0.236112,9699,2
-0.0479893,-0.0527584,0.997454,0.45,0.084375,-0.237142,9700,2
-0.00507002,-0.0234136,0.999713,0.46875,0.386049,-0.204806,9701,2
-0.00404049,-0.0235284,0.999715,0.45,0.386049,-0.204889,9702,2
-0.00484778,-0.0217234,0.999752,0.46875,0.373661,-0.205088,9703,2
-0.00363817,-0.0217823,0.999756,0.45,0.373661,-0.205167,9704,2
0.0282012,-0.0106215,0.999546,-0.539062,0.203906,-0.200211,9705,2
0.0288154,0.00331298,0.999579,-0.539062,0.196875,-0.200249,9706,2
0.00885337,-0.11398,0.993444,-0.539062,0.584263,-0.20296,9707,2
0.0091499,-0.111311,0.993743,-0.5625,0.584263,-0.20274,9708,2
0.00689887,-0.118131,0.992974,-0.539062,0.571875,-0.204547,9709,2
0.00819537,-0.125196,0.992098,-0.5625,0.571875,-0.204365,9710,2
-0.00484506,-0.0122637,0.999913,0.16875,0.584263,-0.204735,9711,2
-0.00425973,-0.0190194,0.99981,0.15,0.584263,-0.204821,9712,2
-0.00533335,-0.000707411,0.999986,0.16875,0.571875,-0.204782,9713,2
-0.00519807,-0.00255137,0.999983,0.15,0.571875,-0.204884,9714,2
-0.00636051,-0.0683595,0.99764,0.829687,0.203906,-0.206637,9715,2
-0.00966542,-0.0706988,0.997451,0.804167,0.203906,-0.206843,9716,2
-0.00700531,-0.0589468,0.998237,0.829687,0.196875,-0.207091,9717,2
-0.0105346,-0.0613696,0.99806,0.804167,0.196875,-0.207302,9718,2
-0.00214383,-0.00780728,0.999967,0.829687,0.584263,-0.201811,9719,2
-0.00232209,-0.00868077,0.99996,0.804167,0.584263,-0.20187,9720,2
-0.00208543,-0.00527657,0.999984,0.829687,0.571875,-0.201886,9721,2
-0.0023056,-0.00527481,0.999983,0.804167,0.571875,-0.201942,9722,2
0.00955199,-0.168321,0.985686,-0.914062,0.571875,-0.201093,9723,2
0.00883368,-0.162365,0.986691,-0.9375,0.571875,-0.200851,9724,2
0.00151712,-0.0597766,0.998211,-0.164062,0.584263,-0.205289,9725,2
0.00267726,-0.067473,0.997717,-0.1875,0.584263,-0.205233,9726,2
-0.000748761,-0.0381246,0.999273,-0.164062,0.571875,-0.205971,9727,2
0.000535141,-0.048355,0.99883,-0.1875,0.571875,-0.20598,9728,2
-0.0278777,-0.154146,0.987655,0.46875,0.196875,-0.225781,9729,2
-0.0172157,-0.16891,0.985481,0.45,0.203906,-0.225059,9730,2
-0.0175081,-0.160616,0.986862,0.45,0.196875,-0.226229,9731,2
-0.00507099,-0.00642011,0.999967,0.46875,0.584263,-0.203136,9732,2
-0.00512483,-0.00872722,0.999949,0.45,0.584263,-0.203233,9733,2
-0.00491884,-0.00273503,0.999984,0.46875,0.571875,-0.203169,9734,2
-0.00505726,-0.00241934,0.999984,0.45,0.571875,-0.203263,9735,2
0.00470934,-0.0897567,0.995953,0.09375,0.286942,-0.207818,9736,2
0.00456174,-0.0842931,0.996431,0.075,0.286942,-0.207733,9737,2
0.00578569,-0.111532,0.993744,0.09375,0.274554,-0.209047,9738,2
0.00550459,-0.105809,0.994371,0.075,0.274554,-0.208942,9739,2
-0.0472239,-0.00333297,0.998879,0.727604,0.028125,-0.212152,9740,2
-0.0470551,-0.00404643,0.998884,0.727604,0.0351562,-0.212125,9741,2
-0.0147878,-0.023814,0.999607,0.727604,0.286942,-0.202789,9742,2
-0.0189646,-0.0270574,0.999454,0.702083,0.286942,-0.203223,9743,2
-0.0176989,-0.0371178,0.999154,0.727604,0.274554,-0.203148,9744,2
-0.0229308,-0.0412339,0.998886,0.702083,0.274554,-0.20365,9745,2
0.0479551,-0.112232,0.992524,-0.257812,0.0351562,-0.229635,9746,2
0.0500823,-0.120403,0.991461,-0.28125,0.0351562,-0.22847,9747,2
0.0470921,-0.0952659,0.994337,-0.257812,0.028125,-0.230386,9748,2
0.0490071,-0.1034,0.993432,-0.28125,0.028125,-0.229255,9749,2
0.0217461,-0.0446135,0.998768,-0.257812,0.286942,-0.203628,9750,2
0.0214601,-0.0358986,0.999125,-0.28125,0.286942,-0.20312,9751,2
0.0243352,-0.0621363,0.997771,-0.257812,0.274554,-0.20427,9752,2
0.024028,-0.0534715,0.99828,-0.28125,0.274554,-0.2037,9753,2
0.00592197,-0.124593,0.99219,0.39375,0.286942,-0.209679,9754,2
0.00657189,-0.117399,0.993063,0.375,0.286942,-0.209558,9755,2
0.00735038,-0.150143,0.988637,0.39375,0.274554,-0.211374,9756,2
0.00854527,-0.147649,0.989003,0.375,0.274554,-0.211224,9757,2
0.000331337,0.0409714,0.99916,-0.632812,0.485156,-0.205616,9758,2
0.000112239,0.0412567,0.999149,-0.65625,0.485156,-0.205612,9759,2
0.000883321,0.0441153,0.999026,-0.632812,0.472768,-0.205085,9760,2
0.000587118,0.0449671,0.998988,-0.65625,0.472768,-0.205067,9761,2
0.0267182,-0.135843,0.99037,0.09375,0.147656,-0.226881,9762,2
0.0267516,-0.13517,0.990461,0.075,0.147656,-0.226375,9763,2
0.0268414,-0.135764,0.990378,0.09375,0.140625,-0.227846,9764,2
0.0270308,-0.135424,0.990419,0.075,0.140625,-0.227336,9765,2
-0.00399684,0.00815485,0.999959,0.09375,0.485156,-0.204623,9766,2
-0.00406631,0.0091682,0.99995,0.075,0.485156,-0.204699,9767,2
-0.00358802,0.00501775,0.999981,0.09375,0.472768,-0.204532,9768,2
-0.00367425,0.00643736,0.999973,0.075,0.472768,-0.2046,9769,2
-0.0374381,-0.0243776,0.999002,0.727604,0.147656,-0.210763,9770,2
-0.0528538,-0.0284546,0.998197,0.702083,0.147656,-0.21193,9771,2
-0.0406656,-0.0231299,0.998905,0.727604,0.140625,-0.21093,9772,2
-0.0570148,-0.02682,0.998013,0.702083,0.140625,-0.212123,9773,2
-0.00312466,0.00423704,0.999986,0.727604,0.485156,-0.201848,9774,2
-0.00346679,0.00420985,0.999985,0.702083,0.485156,-0.201932,9775,2
-0.0033719,0.0016446,0.999993,0.727604,0.472768,-0.201804,9776,2
-0.00370949,0.00169959,0.999992,0.702083,0.472768,-0.201894,9777,2
0.0554143,-0.0843295,0.994896,-0.28125,0.147656,-0.211996,9778,2
-0.000939831,0.0225322,0.999746,-0.257812,0.485156,-0.205615,9779,2
-0.000901107,0.0237322,0.999718,-0.28125,0.485156,-0.205637,9780,2
-0.000205212,0.0220944,0.999756,-0.257812,0.472768,-0.205331,9781,2
-0.000245215,0.0238869,0.999715,-0.28125,0.472768,-0.205337,9782,2
-0.00497543,-0.112346,0.993657,0.39375,0.147656,-0.233484,9783,2
0.00374197,-0.118752,0.992917,0.375,0.147656,-0.233465,9784,2
-0.00538933,-0.108103,0.994125,0.39375,0.140625,-0.234267,9785,2
0.00325357,-0.114714,0.993393,0.375,0.140625,-0.234289,9786,2
-0.00443979,0.000616321,0.99999,0.39375,0.485156,-0.203352,9787,2
-0.00443272,0.00147396,0.999989,0.375,0.485156,-0.203435,9788,2
-0.00424583,-0.00357697,0.999985,0.39375,0.472768,-0.20336,9789,2
-0.00422091,-0.00233946,0.999988,0.375,0.472768,-0.20344,9790,2
0.0067824,-0.104581,0.994493,0.24375,0.286942,-0.208582,9791,2
0.00585652,-0.0977864,0.99519,0.225,0.286942,-0.208466,9792,2
0.00836869,-0.129624,0.991528,0.24375,0.274554,-0.210009,9793,2
0.00716361,-0.122186,0.992481,0.225,0.274554,-0.209862,9794,2
-0.000913422,-0.00249989,0.999996,0.931771,0.0351562,-0.209345,9795,2
-0.0018237,-0.00257188,0.999995,0.90625,0.0351562,-0.209379,9796,2
-0.00102654,-0.00211322,0.999997,0.931771,0.028125,-0.209362,9797,2
-0.00203517,-0.00219386,0.999996,0.90625,0.028125,-0.209395,9798,2
-0.000650245,-0.0163746,0.999866,0.931771,0.286942,-0.201733,9799,2
-0.00102995,-0.0143319,0.999897,0.90625,0.286942,-0.201755,9800,2
-0.000635216,-0.0261952,0.999657,0.931771,0.274554,-0.201992,9801,2
-0.00107578,-0.0245281,0.999699,0.90625,0.274554,-0.202012,9802,2
0.0253599,-0.0821526,0.996297,-0.0703125,0.0351562,-0.23674,9803,2
0.0283339,-0.0862007,0.995875,-0.09375,0.0351562,-0.236109,9804,2
0.0248669,-0.0678924,0.997383,-0.0703125,0.028125,-0.23727,9805,2
0.0279172,-0.0726842,0.996964,-0.09375,0.028125,-0.236662,9806,2
0.0117996,-0.189084,0.98189,-0.820312,0.0351562,-0.211057,9807,2
0.0107844,-0.192415,0.981254,-0.84375,0.0351562,-0.21079,9808,2
0.0114795,-0.161365,0.986828,-0.820312,0.028125,-0.212307,9809,2
0.0101439,-0.160279,0.98702,-0.84375,0.028125,-0.212049,9810,2
0.0105875,-0.075769,0.997069,-0.0703125,0.286942,-0.206727,9811,2
0.0116826,-0.0691282,0.997539,-0.09375,0.286942,-0.206463,9812,2
0.012253,-0.0949628,0.995405,-0.0703125,0.274554,-0.207769,9813,2
0.0134611,-0.0883233,0.996001,-0.09375,0.274554,-0.207469,9814,2
-0.11354,-0.0131963,0.993446,0.54375,0.0351562,-0.230938,9815,2
-0.102819,-0.0152868,0.994583,0.525,0.0351562,-0.232968,9816,2
-0.11231,-0.011075,0.993612,0.54375,0.028125,-0.231026,9817,2
-0.101492,-0.0129013,0.994753,0.525,0.028125,-0.233065,9818,2
-0.0318804,-0.101611,0.994313,0.54375,0.286942,-0.208384,9819,2
-0.0245236,-0.106087,0.994054,0.525,0.286942,-0.208902,9820,2
-0.036668,-0.125499,0.991416,0.54375,0.274554,-0.209781,9821,2
-0.0278496,-0.130838,0.991012,0.525,0.274554,-0.210404,9822,2
0.0472456,-0.0406583,0.998055,-0.445312,0.147656,-0.203395,9823,2
0.0443941,-0.0301785,0.998558,-0.46875,0.147656,-0.202324,9824,2
0.0487028,-0.0577085,0.997145,-0.445312,0.140625,-0.203725,9825,2
0.0459059,-0.0473279,0.997824,-0.46875,0.140625,-0.202606,9826,2
0.000343139,0.0322348,0.99948,-0.445312,0.485156,-0.205672,9827,2
0.000216492,0.0330285,0.999454,-0.46875,0.485156,-0.205666,9828,2
0.00102738,0.0337344,0.99943,-0.445312,0.472768,-0.205258,9829,2
0.000812027,0.0351279,0.999382,-0.46875,0.472768,-0.205236,9830,2
0.0264369,-0.135814,0.990381,0.24375,0.147656,-0.230985,9831,2
0.0271386,-0.137266,0.990162,0.225,0.147656,-0.230474,9832,2
0.0261381,-0.132174,0.990882,0.24375,0.140625,-0.23194,9833,2
0.0269835,-0.134075,0.990604,0.225,0.140625,-0.231436,9834,2
-0.00415096,0.00383937,0.999984,0.24375,0.485156,-0.203997,9835,2
-0.00425262,0.00485383,0.999979,0.225,0.485156,-0.204076,9836,2
-0.00381251,0.000147774,0.999993,0.24375,0.472768,-0.203962,9837,2
-0.00393101,0.00154827,0.999991,0.225,0.472768,-0.204035,9838,2
-0.000887589,-0.0180151,0.999837,0.931771,0.147656,-0.208453,9839,2
-0.00161098,-0.0184935,0.999828,0.90625,0.147656,-0.208484,9840,2
-0.000985466,-0.0159449,0.999872,0.931771,0.140625,-0.208573,9841,2
-0.00180453,-0.0163429,0.999865,0.90625,0.140625,-0.208604,9842,2
-0.00112139,0.004487,0.999989,0.931771,0.485156,-0.201445,9843,2
-0.00128327,0.00472656,0.999988,0.90625,0.485156,-0.201476,9844,2
-0.00113198,0.00294864,0.999995,0.931771,0.472768,-0.201393,9845,2
-0.00127764,0.00333351,0.999994,0.90625,0.472768,-0.201423,9846,2
-0.000267623,0.0479334,0.998851,-0.820312,0.485156,-0.205627,9847,2
-0.000450099,0.0476093,0.998866,-0.84375,0.485156,-0.205637,9848,2
0.000163244,0.052567,0.998617,-0.820312,0.472768,-0.205001,9849,2
-0.000100701,0.0529274,0.998598,-0.84375,0.472768,-0.205,9850,2
-0.00299563,0.0138925,0.999899,-0.0703125,0.485156,-0.205226,9851,2
-0.00291953,0.0151279,0.999881,-0.09375,0.485156,-0.205295,9852,2
-0.00242724,0.0117266,0.999928,-0.0703125,0.472768,-0.205058,9853,2
-0.00237748,0.0134702,0.999906,-0.09375,0.472768,-0.205115,9854,2
-0.0936778,-0.0697601,0.993156,0.54375,0.147656,-0.226581,9855,2
-0.0813146,-0.0764869,0.993749,0.525,0.147656,-0.228218,9856,2
-0.0935674,-0.0663722,0.993398,0.54375,0.140625,-0.227067,9857,2
-0.0811635,-0.0727237,0.994044,0.525,0.140625,-0.228741,9858,2
-0.00503438,0.000824167,0.999987,0.54375,0.485156,-0.202636,9859,2
-0.00497642,0.0010449,0.999987,0.525,0.485156,-0.20273,9860,2
-0.00527791,-0.00318931,0.999981,0.54375,0.472768,-0.202641,9861,2
-0.00512242,-0.00275466,0.999983,0.525,0.472768,-0.202739,9862,2
0.0357935,-0.207408,0.9776,-0.632812,0.0914062,-0.201542,9863,2
0.0335139,-0.212782,0.976525,-0.65625,0.0914062,-0.200706,9864,2
0.0339285,-0.227876,0.973099,-0.632812,0.084375,-0.203111,9865,2
0.0324215,-0.230973,0.97242,-0.65625,0.084375,-0.202306,9866,2
0.00687458,0.0488604,0.998782,-0.632812,0.386049,-0.20128,9867,2
0.00633033,0.04989,0.998735,-0.65625,0.386049,-0.201127,9868,2
0.00774193,0.0536727,0.998529,-0.632812,0.373661,-0.200647,9869,2
0.00731969,0.0550412,0.998457,-0.65625,0.373661,-0.200472,9870,2
0.0227929,-0.119675,0.992551,0.09375,0.0914062,-0.234348,9871,2
0.0234848,-0.123266,0.992096,0.075,0.0914062,-0.233911,9872,2
0.0218242,-0.115961,0.993014,0.09375,0.084375,-0.235187,9873,2
0.0225913,-0.119874,0.992532,0.075,0.084375,-0.23477,9874,2
-3.92577e-05,-0.00746167,0.999972,0.09375,0.386049,-0.205194,9875,2
-6.26666e-05,-0.00716645,0.999974,0.075,0.386049,-0.205195,9876,2
0.000418703,-0.00522847,0.999986,0.09375,0.373661,-0.205271,9877,2
0.0004185,-0.00475233,0.999989,0.075,0.373661,-0.205263,9878,2
-0.0447591,-0.00965652,0.998951,0.727604,0.084375,-0.211799,9879,2
-0.0442648,-0.0108731,0.998961,0.727604,0.0914062,-0.211727,9880,2
-0.00604628,-0.00438875,0.999972,0.727604,0.386049,-0.202582,9881,2
-0.00705114,-0.00649411,0.999954,0.702083,0.386049,-0.202751,9882,2
-0.00686754,-0.00146277,0.999975,0.727604,0.373661,-0.202619,9883,2
-0.00803238,-0.00369037,0.999961,0.702083,0.373661,-0.202806,9884,2
0.00708612,0.014719,0.999867,-0.257812,0.386049,-0.204146,9885,2
0.0070662,0.0165376,0.999838,-0.28125,0.386049,-0.20398,9886,2
0.00833675,0.0183957,0.999796,-0.257812,0.373661,-0.203941,9887,2
0.00827968,0.0204811,0.999756,-0.28125,0.373661,-0.203746,9888,2
-0.00165599,-0.0213651,0.99977,0.39375,0.386049,-0.20504,9889,2
-0.00137276,-0.0207596,0.999784,0.375,0.386049,-0.205068,9890,2
-0.000960642,-0.0193312,0.999813,0.39375,0.373661,-0.205292,9891,2
-0.000686684,-0.018506,0.999829,0.375,0.373661,-0.205308,9892,2
0.00960973,-0.119858,0.992745,-0.632812,0.584263,-0.202055,9893,2
0.00965766,-0.114182,0.993413,-0.65625,0.584263,-0.201821,9894,2
0.00801362,-0.13548,0.990748,-0.632812,0.571875,-0.203776,9895,2
0.00908579,-0.13967,0.990156,-0.65625,0.571875,-0.203569,9896,2
-0.00395244,-0.0191198,0.999809,0.09375,0.584263,-0.205052,9897,2
-0.00315246,-0.0268743,0.999634,0.075,0.584263,-0.205118,9898,2
-0.00488045,-0.00397373,0.99998,0.09375,0.571875,-0.205178,9899,2
-0.00448067,-0.00757076,0.999961,0.075,0.571875,-0.20527,9900,2
-0.0298206,-0.0738044,0.996827,0.727604,0.203906,-0.208235,9901,2
-0.0417283,-0.0800212,0.995919,0.702083,0.203906,-0.209163,9902,2
-0.0327077,-0.0659557,0.997286,0.727604,0.196875,-0.208732,9903,2
-0.0454814,-0.0723397,0.996343,0.702083,0.196875,-0.209691,9904,2
-0.0029032,-0.00755491,0.999967,0.727604,0.584263,-0.202071,9905,2
-0.00312998,-0.00865049,0.999958,0.702083,0.584263,-0.202149,9906,2
-0.00286682,-0.00461331,0.999985,0.727604,0.571875,-0.202136,9907,2
-0.00313061,-0.00463805,0.999984,0.702083,0.571875,-0.202212,9908,2
0.038336,-0.0567926,0.99765,-0.257812,0.203906,-0.21005,9909,2
0.0382673,-0.052531,0.997886,-0.28125,0.203906,-0.209149,9910,2
0.0401778,-0.0483102,0.998024,-0.257812,0.196875,-0.210418,9911,2
0.0398484,-0.0428892,0.998285,-0.28125,0.196875,-0.209476,9912,2
0.00373264,-0.076611,0.997054,-0.257812,0.584263,-0.204986,9913,2
0.00480806,-0.0823978,0.996588,-0.28125,0.584263,-0.204878,9914,2
0.00136274,-0.0568039,0.998384,-0.257812,0.571875,-0.205925,9915,2
0.00284341,-0.0678237,0.997693,-0.28125,0.571875,-0.205878,9916,2
0.00762929,-0.180003,0.983637,0.39375,0.203906,-0.225241,9917,2
0.0128104,-0.180031,0.983577,0.375,0.203906,-0.225044,9918,2
0.00719219,-0.170056,0.985408,0.39375,0.196875,-0.226496,9919,2
0.0120931,-0.172689,0.984902,0.375,0.196875,-0.226313,9920,2
-0.0053876,-0.00619509,0.999966,0.39375,0.584263,-0.203533,9921,2
-0.00536093,-0.0091935,0.999943,0.375,0.584263,-0.203636,9922,2
-0.00520539,-0.00162329,0.999985,0.39375,0.571875,-0.203551,9923,2
-0.00533477,-0.00122399,0.999985,0.375,0.571875,-0.203649,9924,2
0.0524193,-0.179917,0.982284,-0.445312,0.0914062,-0.209989,9925,2
0.0506337,-0.181888,0.982015,-0.46875,0.0914062,-0.20876,9926,2
0.0509236,-0.187621,0.980921,-0.445312,0.084375,-0.211309,9927,2
0.0491266,-0.191865,0.980191,-0.46875,0.084375,-0.210112,9928,2
0.00831118,0.0331061,0.999417,-0.445312,0.386049,-0.202682,9929,2
0.00783449,0.034669,0.999368,-0.46875,0.386049,-0.202494,9930,2
0.00941955,0.0378117,0.999241,-0.445312,0.373661,-0.202246,9931,2
0.00887967,0.0394853,0.999181,-0.46875,0.373661,-0.20203,9932,2
0.0213558,-0.102248,0.99453,0.225,0.0914062,-0.237314,9933,2
-0.000243798,-0.0136083,0.999907,0.24375,0.386049,-0.205145,9934,2
-0.000443189,-0.0131747,0.999913,0.225,0.386049,-0.205151,9935,2
0.000302775,-0.0112236,0.999937,0.24375,0.373661,-0.205297,9936,2
7.59727e-05,-0.0106122,0.999944,0.225,0.373661,-0.205293,9937,2
-0.000902311,-0.00664124,0.999977,0.931771,0.0914062,-0.209109,9938,2
-0.00174251,-0.00683328,0.999975,0.90625,0.0914062,-0.209141,9939,2
-0.00100918,-0.00580127,0.999983,0.931771,0.084375,-0.209153,9940,2
-0.00194896,-0.00597243,0.99998,0.90625,0.084375,-0.209185,9941,2
-0.00119952,-0.00233228,0.999997,0.931771,0.386049,-0.201979,9942,2
-0.00141983,-0.00296719,0.999995,0.90625,0.386049,-0.202012,9943,2
-0.00117035,0.00101296,0.999999,0.931771,0.373661,-0.201987,9944,2
-0.00143787,0.000645439,0.999999,0.90625,0.373661,-0.202019,9945,2
0.0341312,-0.14258,0.989195,-0.0703125,0.0914062,-0.229853,9946,2
0.0376258,-0.146098,0.988554,-0.09375,0.0914062,-0.228997,9947,2
0.0336646,-0.141242,0.989402,-0.0703125,0.084375,-0.230866,9948,2
0.0372849,-0.14539,0.988672,-0.09375,0.084375,-0.230034,9949,2
0.0045162,0.0618328,0.998076,-0.84375,0.386049,-0.200086,9950,2
0.00496293,0.0611476,0.998116,-0.820312,0.386049,-0.200198,9951,2
0.002536,-0.000108978,0.999997,-0.0703125,0.386049,-0.205044,9952,2
0.00287336,0.000949885,0.999995,-0.09375,0.386049,-0.20498,9953,2
0.00334564,0.00235255,0.999992,-0.0703125,0.373661,-0.205029,9954,2
0.00373746,0.00366714,0.999986,-0.09375,0.373661,-0.204947,9955,2
-0.106367,-0.0354255,0.993696,0.54375,0.0914062,-0.229549,9956,2
-0.0948277,-0.0397234,0.994701,0.525,0.0914062,-0.231434,9957,2
-0.105738,-0.0333997,0.993833,0.54375,0.084375,-0.229795,9958,2
-0.0941241,-0.0374744,0.994855,0.525,0.084375,-0.231703,9959,2
-0.00950048,-0.0203968,0.999747,0.54375,0.386049,-0.204269,9960,2
-0.00826619,-0.0220586,0.999722,0.525,0.386049,-0.204434,9961,2
-0.0102605,-0.0186893,0.999773,0.54375,0.373661,-0.204516,9962,2
-0.00873827,-0.0204854,0.999752,0.525,0.373661,-0.204697,9963,2
0.0337432,-0.0213999,0.999201,-0.445312,0.203906,-0.203094,9964,2
0.0321086,-0.0207847,0.999268,-0.46875,0.203906,-0.202326,9965,2
0.0344616,-0.00849941,0.99937,-0.445312,0.196875,-0.203202,9966,2
0.0326305,-0.00706709,0.999442,-0.46875,0.196875,-0.202413,9967,2
0.00764869,-0.104567,0.994488,-0.445312,0.584263,-0.203783,9968,2
0.00822325,-0.105003,0.994438,-0.46875,0.584263,-0.203587,9969,2
0.0053782,-0.0983741,0.995135,-0.445312,0.571875,-0.205189,9970,2
0.00684618,-0.107822,0.994147,-0.46875,0.571875,-0.205042,9971,2
-0.00535607,-0.0080421,0.999953,0.24375,0.584263,-0.204359,9972,2
-0.00496908,-0.0134486,0.999897,0.225,0.584263,-0.204457,9973,2
-0.00545777,0.000242284,0.999985,0.24375,0.571875,-0.204366,9974,2
-0.00548005,-0.000252589,0.999985,0.225,0.571875,-0.20447,9975,2
-0.000603623,-0.0676086,0.997712,0.931771,0.203906,-0.206357,9976,2
-0.00122674,-0.0695726,0.997576,0.90625,0.203906,-0.20638,9977,2
-0.000731128,-0.057703,0.998334,0.931771,0.196875,-0.206803,9978,2
-0.00140685,-0.0595886,0.998222,0.90625,0.196875,-0.206827,9979,2
-0.00157293,-0.00811184,0.999966,0.931771,0.584263,-0.201622,9980,2
-0.00167834,-0.00874455,0.99996,0.90625,0.584263,-0.201664,9981,2
-0.00149162,-0.00608519,0.99998,0.931771,0.571875,-0.201707,9982,2
-0.00165586,-0.00608645,0.99998,0.90625,0.571875,-0.201747,9983,2
0.00991874,-0.129868,0.991482,-0.820312,0.584263,-0.200155,9984,2
0.00976535,-0.157115,0.987532,-0.84375,0.571875,-0.201787,9985,2
0.00898715,-0.162627,0.986647,-0.820312,0.571875,-0.202016,9986,2
-0.000672105,-0.0431398,0.999069,-0.0703125,0.584263,-0.20538,9987,2
0.000502862,-0.0517892,0.998658,-0.09375,0.584263,-0.205377,9988,2
-0.00259622,-0.0220954,0.999753,-0.0703125,0.571875,-0.205821,9989,2
-0.00155289,-0.0305786,0.999531,-0.09375,0.571875,-0.205875,9990,2
-0.00458146,-0.00667901,0.999967,0.54375,0.584263,-0.20277,9991,2
-0.00469447,-0.00855019,0.999952,0.525,0.584263,-0.202858,9992,2
-0.00449173,-0.00353284,0.999984,0.54375,0.571875,-0.202816,9993,2
-0.00465132,-0.0033852,0.999983,0.525,0.571875,-0.202901,9994,2
-0.0564918,-0.105817,0.99278,0.651042,0.237388,-0.208381,9995,2
-0.0603031,-0.115188,0.991512,0.651042,0.225,-0.209664,9996,2
-0.0469547,-0.0939224,0.994472,0.676562,0.237388,-0.207058,9997,2
-0.0492083,-0.109621,0.992755,0.676562,0.225,-0.208214,9998,2
0.0477102,-0.0331226,0.998312,-0.328125,0.00703125,-0.228433,9999,2
