nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1.39015e-05,0.675189,0,3.53303e-06,5.09428,254.352,0.254144,-0.0799583,0,5.44688e-06,3.86667,0,-0.225,3732,0,2
1.52022e-05,0.681612,0,4.27121e-06,4.90262,254.21,0.280244,-0.0774631,0,1.40976e-05,5.5,0,-0.225,3733,0,2
1.42477e-05,0.677162,0,3.72872e-06,5.0239,254.297,0.261652,-0.0793198,0,3.82436e-05,4.68333,0,-0.225,3734,0,2
8.21688e-06,0.610819,0,4.26483e-06,5.20434,253.845,0.290277,-0.0836299,0,0.000353508,0.6,0,-0.225,3735,0,2
6.27443e-06,0.510585,0,4.39007e-06,5.57676,129.609,0.305472,-0.0819011,0,-0.000971204,0.6,0,-0.2125,3736,0,2
7.49733e-06,0.612101,0,4.19813e-06,5.38746,254.034,0.286375,-0.0815161,0,-0.00194508,0.625521,0,-0.225,3737,0,2
5.8894e-06,0.515611,0,4.2974e-06,5.79081,129.836,0.298061,-0.0793564,0,-0.0032316,0.625521,0,-0.2125,3738,0,2
1.38036e-05,0.500013,0,3.47267e-06,5.64913,5.95615,0.251576,-0.0799628,0,-9.25278e-06,1.46771,0,-0.2,3739,0,2
1.38038e-05,0.499973,0,3.47307e-06,5.65045,5.95745,0.251603,-0.0799489,0,-1.57218e-05,1.41667,0,-0.2,3740,0,2
1.38038e-05,0.499667,0,3.46979e-06,5.64714,5.95397,0.251364,-0.0800191,0,1.46109e-05,2.33542,0,-0.2,3741,0,2
1.38034e-05,0.499685,0,3.46962e-06,5.64707,5.95393,0.251361,-0.0800108,0,1.61648e-05,2.23333,0,-0.2,3742,0,2
1.38269e-05,0.499686,0,3.48627e-06,5.64892,5.9555,0.252137,-0.0800707,0,1.09373e-05,3.25417,0,-0.2,3743,0,2
1.38162e-05,0.499664,0,3.4785e-06,5.64915,5.95576,0.251769,-0.0800633,0,9.44784e-06,3.05,0,-0.2,3744,0,2
1.39946e-05,0.500126,0,3.59183e-06,5.61605,5.92533,0.256648,-0.079721,0,2.2303e-05,4.275,0,-0.2,3745,0,2
1.38892e-05,0.500005,0,3.52728e-06,5.63938,5.94689,0.253957,-0.0799536,0,1.41085e-05,3.86667,0,-0.2,3746,0,2
1.48669e-05,0.499958,0,4.10454e-06,5.46578,5.7877,0.275728,-0.0769782,0,4.71487e-05,5.5,0,-0.2,3747,0,2
1.41599e-05,0.499815,0,3.68853e-06,5.57322,5.88555,0.260464,-0.0791841,0,1.39644e-05,4.68333,0,-0.2,3748,0,2
5.02484e-06,0.410387,0,4.48187e-06,5.62095,5.7025,0.32185,-0.0797207,0,-0.00265545,0.6,0,-0.2,3749,0,2
4.25417e-06,0.317743,0,4.5628e-06,5.35523,-117.882,0.341292,-0.0773601,0,-0.00468472,0.6,0,-0.1875,3750,0,2
4.91791e-06,0.419936,0,4.36097e-06,5.8878,5.96535,0.309264,-0.076774,0,-0.00473319,0.625521,0,-0.2,3751,0,2
4.32477e-06,0.330853,0,4.40936e-06,5.69767,-117.585,0.321113,-0.0740022,0,-0.00641667,0.625521,0,-0.1875,3752,0,2
1.38036e-05,0.324599,0,3.47267e-06,5.10261,-241.287,0.251576,-0.0799691,0,-4.17179e-06,1.46771,0,-0.175,3753,0,2
1.38038e-05,0.324577,0,3.47307e-06,5.10398,-241.286,0.251603,-0.0799536,0,-7.70032e-06,1.41667,0,-0.175,3754,0,2
1.38038e-05,0.324375,0,3.46981e-06,5.10023,-241.288,0.251366,-0.0800211,0,1.01704e-05,2.33542,0,-0.175,3755,0,2
1.38034e-05,0.324374,0,3.46963e-06,5.10006,-241.289,0.251361,-0.0800146,0,1.24103e-05,2.23333,0,-0.175,3756,0,2
1.38288e-05,0.324478,0,3.48724e-06,5.10204,-241.287,0.252172,-0.0800489,0,-9.03469e-07,3.25417,0,-0.175,3757,0,2
1.38171e-05,0.324465,0,3.47896e-06,5.1024,-241.287,0.251787,-0.0800499,0,6.34136e-07,3.05,0,-0.175,3758,0,2
1.40273e-05,0.323592,0,3.6066e-06,5.06458,-241.317,0.2571,-0.0796926,0,-4.25271e-06,4.275,0,-0.175,3759,0,2
1.39002e-05,0.324315,0,3.5324e-06,5.09093,-241.297,0.254122,-0.0799161,0,-9.46885e-06,3.86667,0,-0.175,3760,0,2
1.5187e-05,0.318017,0,4.26133e-06,4.90022,-241.439,0.279906,-0.0772841,0,-0.000191564,5.5,0,-0.175,3761,0,2
1.42371e-05,0.321918,0,3.72345e-06,5.01943,-241.35,0.261484,-0.0791995,0,-2.43475e-05,4.68333,0,-0.175,3762,0,2
3.73917e-06,0.237879,0,4.67098e-06,4.85374,-241.175,0.37064,-0.0750616,0,-0.00703889,0.6,0,-0.175,3763,0,2
3.24735e-06,0.172116,0,4.83695e-06,4.21027,-364.222,0.421884,-0.0728954,0,-0.00972923,0.6,0,-0.1625,3764,0,2
3.8856e-06,0.252937,0,4.47203e-06,5.28984,-240.84,0.337514,-0.0712349,0,-0.0082837,0.625521,0,-0.175,3765,0,2
3.45488e-06,0.188507,0,4.56223e-06,4.75818,-363.838,0.362172,-0.0684622,0,-0.0103699,0.625521,0,-0.1625,3766,0,2
1.38036e-05,0.182874,0,3.47267e-06,3.77318,-487.482,0.251576,-0.0799765,0,2.32571e-06,1.46771,0,-0.15,3767,0,2
1.38038e-05,0.182874,0,3.47306e-06,3.77456,-487.48,0.251603,-0.0799614,0,2.53254e-06,1.41667,0,-0.15,3768,0,2
1.38037e-05,0.182754,0,3.46978e-06,3.77162,-487.482,0.251366,-0.0800147,0,1.41621e-05,2.33542,0,-0.15,3769,0,2
1.38033e-05,0.182744,0,3.46961e-06,3.7714,-487.482,0.251362,-0.0800107,0,1.59782e-05,2.23333,0,-0.15,3770,0,2
1.3827e-05,0.182847,0,3.48698e-06,3.77326,-487.481,0.252187,-0.0800203,0,5.63007e-06,3.25417,0,-0.15,3771,0,2
1.3816e-05,0.182853,0,3.47878e-06,3.77379,-487.481,0.251794,-0.0800269,0,7.46108e-06,3.05,0,-0.15,3772,0,2
1.4023e-05,0.181462,0,3.60871e-06,3.73374,-487.503,0.257328,-0.0797447,0,-1.81376e-05,4.275,0,-0.15,3773,0,2
1.38961e-05,0.182456,0,3.53242e-06,3.76089,-487.488,0.2542,-0.0799067,0,-8.01588e-06,3.86667,0,-0.15,3774,0,2
1.52555e-05,0.174918,0,4.31787e-06,3.57079,-487.581,0.282318,-0.0782226,0,-8.44556e-05,5.5,0,-0.15,3775,0,2
1.42393e-05,0.179517,0,3.73178e-06,3.68663,-487.525,0.262026,-0.0794221,0,-5.57373e-05,4.68333,0,-0.15,3776,0,2
2.45657e-06,0.114485,0,5.071e-06,3.51475,-505.439,0.504092,-0.069368,0,-0.0146141,0.60319,0,-0.15,3777,0,2
2.4044e-06,0.114673,0,5.15596e-06,3.42107,-496.865,0.531392,-0.0708534,0,-0.0139962,0.6,0,-0.15,3778,0,2
2.19017e-06,0.0996413,0,5.24718e-06,3.24765,-548.386,0.572447,-0.0689796,0,-0.0161962,0.60319,0,-0.14375,3779,0,2
2.13109e-06,0.0971665,0,5.37471e-06,3.11815,-548.479,0.624535,-0.0702351,0,-0.016057,0.6,0,-0.14375,3780,0,2
1.38036e-05,0.089367,0,3.47266e-06,2.30722,-732.897,0.251576,-0.0799815,0,6.48288e-06,1.46771,0,-0.125,3781,0,2
1.38038e-05,0.0893768,0,3.47306e-06,2.30863,-732.896,0.251603,-0.0799684,0,8.12554e-06,1.41667,0,-0.125,3782,0,2
1.38033e-05,0.0893081,0,3.46967e-06,2.30611,-732.897,0.251365,-0.080008,0,1.03184e-05,2.33542,0,-0.125,3783,0,2
1.3803e-05,0.0892987,0,3.46954e-06,2.30587,-732.897,0.251361,-0.0800062,0,1.28975e-05,2.23333,0,-0.125,3784,0,2
1.38198e-05,0.0893576,0,3.48455e-06,2.307,-732.897,0.252143,-0.0799959,0,-5.92668e-06,3.25417,0,-0.125,3785,0,2
1.38121e-05,0.0893699,0,3.47748e-06,2.30758,-732.896,0.251771,-0.0800064,0,-1.57901e-06,3.05,0,-0.125,3786,0,2
1.39487e-05,0.0881916,0,3.58259e-06,2.27012,-732.911,0.256831,-0.0798001,0,-3.9679e-05,4.275,0,-0.125,3787,0,2
1.38662e-05,0.0889835,0,3.52215e-06,2.29486,-732.902,0.254009,-0.0799043,0,-2.88588e-05,3.86667,0,-0.125,3788,0,2
1.47006e-05,0.0834145,0,4.09074e-06,2.13445,-732.956,0.277835,-0.078986,0,-0.000330938,5.5,0,-0.125,3789,0,2
1.40853e-05,0.086766,0,3.67584e-06,2.23329,-732.921,0.26094,-0.0796068,0,-8.109e-05,4.68333,0,-0.125,3790,0,2
1.29961e-06,0.0448686,0,7.95384e-06,2.11738,-793.516,2.90149,-0.0633545,0,-0.0312088,0.60319,0,-0.11875,3791,0,2
1.46089e-06,0.0551967,0,6.82029e-06,2.36264,-732.272,1.59573,-0.0654401,0,-0.0259386,0.60319,0,-0.125,3792,0,2
1.54198e-06,0.0421172,0,8.51997e-06,1.79166,-793.782,4.55275,-0.0674899,0,-0.0326526,0.6,0,-0.11875,3793,0,2
1.73891e-06,0.0526481,0,7.37068e-06,2.12112,-732.463,2.31765,-0.0681271,0,-0.0263452,0.6,0,-0.125,3794,0,2
1.38036e-05,0.0380876,0,3.47267e-06,1.1773,-977.833,0.251576,-0.0799852,0,1.23783e-05,1.46771,0,-0.1,3795,0,2
1.38038e-05,0.0380971,0,3.47306e-06,1.17847,-977.832,0.251602,-0.0799751,0,1.6925e-05,1.41667,0,-0.1,3796,0,2
1.38031e-05,0.0380603,0,3.46959e-06,1.1767,-977.833,0.251363,-0.0800019,0,1.45084e-05,2.33542,0,-0.1,3797,0,2
1.38029e-05,0.038055,0,3.46949e-06,1.17656,-977.833,0.25136,-0.0800013,0,1.64855e-05,2.23333,0,-0.1,3798,0,2
1.38145e-05,0.0380745,0,3.48274e-06,1.17687,-977.833,0.252108,-0.0799904,0,-4.95957e-07,3.25417,0,-0.1,3799,0,2
1.38093e-05,0.0380862,0,3.47653e-06,1.17741,-977.833,0.251753,-0.0799984,0,3.27551e-06,3.05,0,-0.1,3800,0,2
1.38914e-05,0.0373538,0,3.56171e-06,1.15214,-977.839,0.256393,-0.0798806,0,-4.26955e-05,4.275,0,-0.1,3801,0,2
1.38436e-05,0.03782,0,3.51415e-06,1.1681,-977.835,0.253846,-0.0799352,0,-2.37664e-05,3.86667,0,-0.1,3802,0,2
1.4254e-05,0.0346371,0,3.9022e-06,1.0666,-977.856,0.273614,-0.079573,0,-0.000129309,5.5,0,-0.1,3803,0,2
1.39646e-05,0.0365558,0,3.63041e-06,1.12779,-977.844,0.25996,-0.0797981,0,-9.98419e-05,4.68333,0,-0.1,3804,0,2
4.07224e-07,0.023572,0,8.14202e-06,3.21307,-1036.64,31.9488,-0.00927895,0,-0.0379303,0.60319,0,-0.09375,3805,0,2
3.83839e-07,0.0254918,0,9.21032e-06,2.21686,-976.514,24.2251,-0.0257827,0,-0.0515432,0.60319,0,-0.1,3806,0,2
7.74325e-08,0.0226996,3.15049,4.21291e-06,3.12209,-1036.7,56.2851,-0.00198572,0,-0.0191959,0.6,0,-0.09375,3807,0,2
2.30868e-07,0.024374,4.25676,6.36222e-06,0.945886,-978.794,32.8778,-0.0147716,0,-0.0278557,0.6,0,-0.1,3808,0,2
1.38037e-05,0.0142779,0,3.47268e-06,0.500575,-1222.52,0.251575,-0.079989,0,1.84514e-05,1.46771,0,-0.075,3809,0,2
1.38039e-05,0.0142836,0,3.47308e-06,0.501471,-1222.52,0.251601,-0.0799813,0,2.52577e-05,1.41667,0,-0.075,3810,0,2
1.38032e-05,0.0142658,0,3.46959e-06,0.500236,-1222.52,0.251362,-0.0799998,0,1.12363e-05,2.33542,0,-0.075,3811,0,2
1.3803e-05,0.0142635,0,3.46949e-06,0.500157,-1222.52,0.251358,-0.0799997,0,1.38767e-05,2.23333,0,-0.075,3812,0,2
1.38133e-05,0.0142671,0,3.48233e-06,0.500069,-1222.52,0.2521,-0.0799845,0,-1.01923e-05,3.25417,0,-0.075,3813,0,2
1.38087e-05,0.0142742,0,3.47632e-06,0.500439,-1222.52,0.251749,-0.0799932,0,-3.93556e-06,3.05,0,-0.075,3814,0,2
1.38752e-05,0.0139203,0,3.55597e-06,0.483775,-1222.53,0.25628,-0.0799012,0,-6.28889e-05,4.275,0,-0.075,3815,0,2
1.38376e-05,0.0141368,0,3.5121e-06,0.494597,-1222.52,0.253808,-0.0799367,0,-4.28053e-05,3.86667,0,-0.075,3816,0,2
1.41205e-05,0.0126661,0,3.84707e-06,0.438116,-1222.53,0.272368,-0.079733,0,-0.00033866,5.5,0,-0.075,3817,0,2
1.39295e-05,0.0135596,0,3.61743e-06,0.473845,-1222.52,0.259689,-0.0798422,0,-9.25776e-05,4.68333,0,-0.075,3818,0,2
7.19619e-07,0.0209241,0,6.17238e-06,3.87836,-1280.55,31.8217,-0.00316418,0,0.000391412,0.60319,0,-0.06875,3819,0,2
7.03974e-07,0.0214034,0,6.46823e-06,3.8706,-1219.41,31.8051,-0.00359422,0,-0.00629721,0.60319,0,-0.075,3820,0,2
1.7901e-08,0.0206857,0.897744,2.01799e-06,3.87624,-1280.54,56.2851,-0.000653531,0,0.00013516,0.6,0,-0.06875,3821,0,2
2.12799e-08,0.021082,1.19525,2.24542e-06,3.86647,-1219.4,56.2851,-0.000767843,0,-0.00294095,0.6,0,-0.075,3822,0,2
1.3804e-05,0.00476765,0,3.47269e-06,0.169115,-1467.1,0.251571,-0.0799922,0,1.9827e-05,1.46771,0,-0.05,3823,0,2
1.38042e-05,0.00477017,0,3.47309e-06,0.169635,-1467.1,0.251597,-0.0799873,0,2.73583e-05,1.41667,0,-0.05,3824,0,2
1.38035e-05,0.00476288,0,3.46964e-06,0.168919,-1467.1,0.251359,-0.0799987,0,1.51182e-05,2.33542,0,-0.05,3825,0,2
1.38033e-05,0.00476196,0,3.46953e-06,0.168899,-1467.1,0.251355,-0.0799987,0,1.70059e-05,2.23333,0,-0.05,3826,0,2
1.38154e-05,0.00476166,0,3.48311e-06,0.168743,-1467.1,0.252117,-0.0799895,0,-4.22642e-06,3.25417,0,-0.05,3827,0,2
1.381e-05,0.0047652,0,3.47676e-06,0.168953,-1467.1,0.251756,-0.0799953,0,9.56508e-07,3.05,0,-0.05,3828,0,2
1.38902e-05,0.00462163,0,3.56242e-06,0.162563,-1467.1,0.256466,-0.0799089,0,-6.1642e-05,4.275,0,-0.05,3829,0,2
1.38446e-05,0.00470586,0,3.51497e-06,0.166366,-1467.1,0.253887,-0.0799483,0,-3.89402e-05,3.86667,0,-0.05,3830,0,2
1.41696e-05,0.0041464,0,3.87087e-06,0.145628,-1467.1,0.273094,-0.0799054,0,-0.00017366,5.5,0,-0.05,3831,0,2
1.39564e-05,0.0044858,0,3.62945e-06,0.157944,-1467.1,0.260046,-0.0798743,0,-0.000150761,4.68333,0,-0.05,3832,0,2
6.93668e-07,0.0193577,0,5.93702e-06,3.49672,-1525.52,31.8436,-0.00292865,0,0.0242514,0.60319,0,-0.04375,3833,0,2
6.88771e-07,0.0197164,0,5.88392e-06,3.65036,-1464.22,31.8399,-0.0028551,0,0.0183336,0.60319,0,-0.05,3834,0,2
3.10919e-08,0.0193497,2.35758,1.84782e-06,3.50108,-1525.51,56.2851,-0.000592931,0,0.0109548,0.6,0,-0.04375,3835,0,2
2.51734e-08,0.0196603,2.04141,1.82041e-06,3.65317,-1464.21,56.2851,-0.000574033,0,0.0082757,0.6,0,-0.05,3836,0,2
1.38045e-05,0.00150594,0,3.47262e-06,0.034653,-1711.63,0.251558,-0.0799936,0,2.47163e-05,1.46771,0,-0.025,3837,0,2
1.38046e-05,0.00150673,0,3.47302e-06,0.0349343,-1711.63,0.251584,-0.0799906,0,3.39343e-05,1.41667,0,-0.025,3838,0,2
1.38042e-05,0.00150466,0,3.46966e-06,0.0345592,-1711.63,0.251348,-0.0799977,0,1.12349e-05,2.33542,0,-0.025,3839,0,2
1.38039e-05,0.00150432,0,3.46951e-06,0.0345544,-1711.63,0.251343,-0.0799981,0,1.37907e-05,2.23333,0,-0.025,3840,0,2
1.38208e-05,0.00150462,0,3.48504e-06,0.034464,-1711.63,0.252159,-0.079987,0,-1.28683e-05,3.25417,0,-0.025,3841,0,2
1.38132e-05,0.00150566,0,3.47779e-06,0.0345553,-1711.63,0.251773,-0.0799931,0,-4.93018e-06,3.05,0,-0.025,3842,0,2
1.3932e-05,0.00146078,0,3.57992e-06,0.0284146,-1711.64,0.25695,-0.0798592,0,-8.74918e-05,4.275,0,-0.025,3843,0,2
1.38634e-05,0.00148697,0,3.52255e-06,0.0335377,-1711.63,0.254087,-0.0799255,0,-5.83254e-05,3.86667,0,-0.025,3844,0,2
1.43726e-05,0.00130906,0,3.96744e-06,0.0251325,-1711.63,0.275862,-0.0796749,0,-0.000319357,5.5,0,-0.025,3845,0,2
1.40331e-05,0.00141873,0,3.66269e-06,0.0303725,-1711.63,0.260984,-0.079756,0,-0.000102141,4.68333,0,-0.025,3846,0,2
6.36418e-07,0.0180225,0,6.65476e-06,2.3109,-1771.28,31.8332,-0.00412735,0,0.0519497,0.60319,0,-0.01875,3847,0,2
6.64183e-07,0.0183548,0,6.41898e-06,2.71894,-1709.73,31.8458,-0.00362595,0,0.0437574,0.60319,0,-0.025,3848,0,2
7.61933e-08,0.0182217,3.54274,2.33734e-06,2.32238,-1771.28,56.2851,-0.000898251,0,0.0236786,0.6,0,-0.01875,3849,0,2
6.02198e-08,0.0184943,3.22152,2.15049e-06,2.72862,-1709.73,56.2851,-0.000768291,0,0.0198644,0.6,0,-0.025,3850,0,2
1.38048e-05,0.00075912,0,3.4726e-06,0,-1956.15,0.251551,-0.0799615,-1.07785e-05,3.28744e-05,1.46771,0.0140625,0,3851,0,2
1.38049e-05,0.000759339,0,3.47302e-06,0,-1956.15,0.251578,-0.0799597,-1.31569e-05,4.37762e-05,1.41667,0.0140625,0,3852,0,2
1.38046e-05,0.000759123,0,3.46967e-06,0,-1956.15,0.251341,-0.0799774,-4.62134e-09,1.26007e-05,2.33542,0.028125,0,3853,0,2
1.38042e-05,0.000758938,0,3.4695e-06,0,-1956.15,0.251336,-0.0799844,2.06245e-07,1.47926e-05,2.23333,0.028125,0,3854,0,2
1.38243e-05,0.000759888,0,3.48623e-06,0,-1956.15,0.252182,-0.08,0,0,3.25417,0.05625,0,3855,0,2
1.38152e-05,0.000759975,0,3.47841e-06,0,-1956.15,0.251781,-0.08,0,0,3.05,0.05625,0,3856,0,2
1.39627e-05,0.000744833,0,3.59272e-06,0,-1956.15,0.2573,-0.08,0,0,4.275,0.1125,0,3857,0,2
1.38776e-05,0.00075453,0,3.52822e-06,0,-1956.15,0.254236,-0.08,0,0,3.86667,0.1125,0,3858,0,2
1.4547e-05,0.000681303,0,4.05242e-06,0,-1956.15,0.278426,-0.0789673,0.000266867,0,5.5,0.225,0,3859,0,2
1.42053e-05,0.00073129,0,3.74241e-06,0,-1956.15,0.263416,-0.0792489,0.000599531,0,4.68333,0.225,0,3860,0,2
1.45197e-05,0.000680485,0,4.03935e-06,-0.063474,-1893.88,0.277976,-0.0788598,0,-0.00179141,5.5,0,0,3861,0,2
1.40608e-05,0.000732199,0,3.6664e-06,0,-1956.15,0.260736,-0.08,0,0,4.68333,0.1125,0,3862,0,2
1.40845e-05,0.000728166,0,3.68483e-06,-0.0159113,-1893.96,0.2616,-0.0795167,0,-0.000103938,4.68333,0,0,3863,0,2
1.37889e-05,1,0,3.46701e-06,-0.0480378,37628.5,0.251435,-0.0800162,-5.08958e-07,5.27773e-19,1.00833,0.423214,-4,3864,0,2
1.37879e-05,1,0,3.46689e-06,-0.0484806,37628.5,0.251444,-0.080013,-7.1277e-07,5.27749e-19,0.6,0.423214,-4,3865,0,2
1.37955e-05,1,0,3.46628e-06,-0.0480468,37628.5,0.251262,-0.0800163,-3.00354e-07,5.27775e-19,1.00833,0.225,-4,3866,0,2
1.37952e-05,1,0,3.46619e-06,-0.0484965,37628.5,0.251261,-0.080013,-4.20753e-07,5.27753e-19,0.6,0.225,-4,3867,0,2
1.37917e-05,1,0,3.46801e-06,-0.0471302,37628.5,0.251456,-0.0800235,-2.62995e-07,5.27823e-19,1.825,0.423214,-4,3868,0,2
1.37902e-05,1,0,3.46737e-06,-0.0475883,37628.5,0.251438,-0.0800197,-3.60444e-07,5.27797e-19,1.41667,0.423214,-4,3869,0,2
1.37969e-05,1,0,3.46714e-06,-0.0471314,37628.5,0.251298,-0.0800236,-1.54631e-07,5.27825e-19,1.825,0.225,-4,3870,0,2
1.37961e-05,1,0,3.46656e-06,-0.0475933,37628.5,0.251272,-0.0800197,-2.12174e-07,5.27799e-19,1.41667,0.225,-4,3871,0,2
1.37959e-05,1,0,3.47176e-06,-0.0461538,37628.5,0.251651,-0.080033,-1.86501e-07,5.27886e-19,2.64167,0.423214,-4,3872,0,2
1.37935e-05,1,0,3.46924e-06,-0.0466563,37628.5,0.251512,-0.0800279,-2.07224e-07,5.27853e-19,2.23333,0.423214,-4,3873,0,2
1.38002e-05,1,0,3.47097e-06,-0.0461453,37628.5,0.251516,-0.080033,-1.10056e-07,5.27887e-19,2.64167,0.225,-4,3874,0,2
1.37982e-05,1,0,3.46838e-06,-0.0466531,37628.5,0.251364,-0.0800279,-1.21933e-07,5.27854e-19,2.23333,0.225,-4,3875,0,2
1.38059e-05,1,0,3.48745e-06,-0.044994,37628.5,0.252605,-0.0800449,-2.30254e-07,5.27965e-19,3.45833,0.423214,-4,3876,0,2
1.37996e-05,1,0,3.47697e-06,-0.0456018,37628.5,0.251962,-0.0800387,-1.95601e-07,5.27924e-19,3.05,0.423214,-4,3877,0,2
1.38101e-05,1,0,3.48701e-06,-0.0449714,37628.5,0.252497,-0.0800449,-1.37105e-07,5.27966e-19,3.45833,0.225,-4,3878,0,2
1.38037e-05,1,0,3.47634e-06,-0.045587,37628.5,0.25184,-0.0800387,-1.15871e-07,5.27925e-19,3.05,0.225,-4,3879,0,2
1.38377e-05,1,0,3.54382e-06,-0.0434347,37628.5,0.256097,-0.0800558,-2.96707e-07,5.28036e-19,4.275,0.423214,-4,3880,0,2
1.38175e-05,1,0,3.50749e-06,-0.0443016,37628.5,0.253844,-0.0800512,-2.77965e-07,5.28006e-19,3.86667,0.423214,-4,3881,0,2
1.38416e-05,1,0,3.5438e-06,-0.0433881,37628.5,0.256023,-0.0800558,-1.80735e-07,5.28037e-19,4.275,0.225,-4,3882,0,2
1.38216e-05,1,0,3.50726e-06,-0.0442691,37628.5,0.253753,-0.0800512,-1.67185e-07,5.28007e-19,3.86667,0.225,-4,3883,0,2
1.38642e-05,1,0,3.59302e-06,-0.0424466,37628.5,0.259155,-0.0800567,-3.67935e-07,5.28041e-19,4.68333,0.621429,-4,3884,0,2
1.3954e-05,1,0,3.77481e-06,-0.039585,37628.5,0.270484,-0.0800522,-2.38969e-07,5.28013e-19,5.5,0.621429,-4,3885,0,2
1.38595e-05,1,0,3.58414e-06,-0.0425484,37628.5,0.258603,-0.0800569,-2.75869e-07,5.28043e-19,4.68333,0.423214,-4,3886,0,2
1.37898e-05,1,0,3.46715e-06,-0.048004,37628.5,0.251429,-0.080016,-8.88931e-07,5.27768e-19,1.00833,0.819643,-4,3887,0,2
1.37886e-05,1,0,3.46701e-06,-0.0484294,37628.5,0.251441,-0.0800126,-1.22846e-06,5.27742e-19,0.6,0.819643,-4,3888,0,2
1.37897e-05,1,0,3.46715e-06,-0.0480229,37628.5,0.251429,-0.0800161,-7.16304e-07,5.2777e-19,1.00833,0.621429,-4,3889,0,2
1.37886e-05,1,0,3.46701e-06,-0.0484582,37628.5,0.251441,-0.0800128,-9.97504e-07,5.27746e-19,0.6,0.621429,-4,3890,0,2
1.37929e-05,1,0,3.46815e-06,-0.0471273,37628.5,0.251444,-0.0800234,-4.66141e-07,5.27821e-19,1.825,0.819643,-4,3891,0,2
1.37913e-05,1,0,3.46753e-06,-0.0475701,37628.5,0.251429,-0.0800195,-6.36035e-07,5.27793e-19,1.41667,0.819643,-4,3892,0,2
1.37929e-05,1,0,3.46815e-06,-0.0471286,37628.5,0.251444,-0.0800235,-3.72531e-07,5.27822e-19,1.825,0.621429,-4,3893,0,2
1.37913e-05,1,0,3.46753e-06,-0.0475802,37628.5,0.251429,-0.0800196,-5.09545e-07,5.27795e-19,1.41667,0.621429,-4,3894,0,2
1.37968e-05,1,0,3.47173e-06,-0.0461891,37628.5,0.251633,-0.080033,-3.26375e-07,5.27885e-19,2.64167,0.819643,-4,3895,0,2
1.37947e-05,1,0,3.46931e-06,-0.0466707,37628.5,0.251496,-0.0800279,-3.66309e-07,5.27851e-19,2.23333,0.819643,-4,3896,0,2
1.37968e-05,1,0,3.47173e-06,-0.0461685,37628.5,0.251633,-0.080033,-2.62645e-07,5.27886e-19,2.64167,0.621429,-4,3897,0,2
1.37947e-05,1,0,3.46931e-06,-0.0466621,37628.5,0.251496,-0.0800279,-2.93187e-07,5.27852e-19,2.23333,0.621429,-4,3898,0,2
1.38062e-05,1,0,3.48721e-06,-0.045086,37628.5,0.252583,-0.080045,-3.91768e-07,5.27964e-19,3.45833,0.819643,-4,3899,0,2
1.38001e-05,1,0,3.47683e-06,-0.0456626,37628.5,0.251942,-0.0800387,-3.37539e-07,5.27923e-19,3.05,0.819643,-4,3900,0,2
1.38062e-05,1,0,3.48721e-06,-0.0450327,37628.5,0.252583,-0.080045,-3.19761e-07,5.27964e-19,3.45833,0.621429,-4,3901,0,2
1.38001e-05,1,0,3.47683e-06,-0.0456273,37628.5,0.251942,-0.0800387,-2.73663e-07,5.27923e-19,3.05,0.621429,-4,3902,0,2
1.38376e-05,1,0,3.5435e-06,-0.0436173,37628.5,0.256076,-0.0800558,-4.97433e-07,5.28034e-19,4.275,0.819643,-4,3903,0,2
1.38175e-05,1,0,3.50719e-06,-0.0444318,37628.5,0.253822,-0.0800513,-4.67039e-07,5.28004e-19,3.86667,0.819643,-4,3904,0,2
1.38376e-05,1,0,3.5435e-06,-0.0435131,37628.5,0.256076,-0.0800558,-4.06447e-07,5.28035e-19,4.275,0.621429,-4,3905,0,2
1.38175e-05,1,0,3.50719e-06,-0.0443567,37628.5,0.253822,-0.0800512,-3.82613e-07,5.28005e-19,3.86667,0.621429,-4,3906,0,2
1.38642e-05,1,0,3.59302e-06,-0.042739,37628.5,0.259155,-0.0800566,-5.02305e-07,5.28039e-19,4.68333,1.01786,-4,3907,0,2
1.3954e-05,1,0,3.7748e-06,-0.0398563,37628.5,0.270484,-0.0800521,-3.31149e-07,5.28011e-19,5.5,1.01786,-4,3908,0,2
1.38594e-05,1,0,3.58389e-06,-0.0427773,37628.5,0.258586,-0.0800569,-4.68311e-07,5.28041e-19,4.68333,0.819643,-4,3909,0,2
1.3791e-05,1,0,3.46732e-06,-0.0479588,37628.5,0.251419,-0.0800156,-1.10288e-06,5.27763e-19,1.00833,1.21607,-4,3910,0,2
1.37896e-05,1,0,3.46717e-06,-0.0483596,37628.5,0.251433,-0.0800122,-1.49406e-06,5.27737e-19,0.6,1.21607,-4,3911,0,2
1.37898e-05,1,0,3.46715e-06,-0.0479822,37628.5,0.251429,-0.0800158,-1.01959e-06,5.27765e-19,1.00833,1.01786,-4,3912,0,2
1.37886e-05,1,0,3.46701e-06,-0.0483959,37628.5,0.251441,-0.0800124,-1.39599e-06,5.27739e-19,0.6,1.01786,-4,3913,0,2
1.37942e-05,1,0,3.46823e-06,-0.0471281,37628.5,0.251427,-0.0800233,-5.90794e-07,5.27819e-19,1.825,1.21607,-4,3914,0,2
